problem,category,instance,bks
HFSP,Ruben,298.txt,829
HFSP,Ruben,299.txt,866
HFSP,Ruben,300.txt,851
HFSP,Ruben,301.txt,843
HFSP,Ruben,302.txt,894
HFSP,Ruben,303.txt,841
HFSP,Ruben,304.txt,881
HFSP,Ruben,305.txt,865
HFSP,Ruben,306.txt,874
HFSP,Ruben,307.txt,776
HFSP,Ruben,308.txt,794
HFSP,Ruben,309.txt,915
HFSP,Ruben,310.txt,861
HFSP,Ruben,311.txt,864
HFSP,Ruben,312.txt,842
HFSP,Ruben,313.txt,871
HFSP,Ruben,314.txt,813
HFSP,Ruben,315.txt,824
HFSP,Ruben,316.txt,891
HFSP,Ruben,317.txt,844
HFSP,Ruben,318.txt,808
HFSP,Ruben,319.txt,834
HFSP,Ruben,320.txt,846
HFSP,Ruben,321.txt,841
HFSP,Ruben,322.txt,881
HFSP,Ruben,323.txt,870
HFSP,Ruben,324.txt,830
HFSP,Ruben,325.txt,813
HFSP,Ruben,326.txt,853
HFSP,Ruben,327.txt,838
HFSP,Ruben,328.txt,844
HFSP,Ruben,329.txt,796
HFSP,Ruben,330.txt,839
HFSP,Ruben,331.txt,801
HFSP,Ruben,332.txt,827
HFSP,Ruben,333.txt,844
HFSP,Ruben,334.txt,887
HFSP,Ruben,335.txt,844
HFSP,Ruben,336.txt,825
HFSP,Ruben,337.txt,911
HFSP,Ruben,338.txt,827
HFSP,Ruben,339.txt,840
HFSP,Ruben,340.txt,813
HFSP,Ruben,341.txt,820
HFSP,Ruben,342.txt,844
HFSP,Ruben,343.txt,872
HFSP,Ruben,344.txt,946
HFSP,Ruben,345.txt,880
HFSP,Ruben,346.txt,789
HFSP,Ruben,347.txt,849
HFSP,Ruben,348.txt,892
HFSP,Ruben,349.txt,869
HFSP,Ruben,350.txt,880
HFSP,Ruben,351.txt,789
HFSP,Ruben,352.txt,868
HFSP,Ruben,353.txt,862
HFSP,Ruben,354.txt,863
HFSP,Ruben,355.txt,874
HFSP,Ruben,356.txt,860
HFSP,Ruben,357.txt,900
HFSP,Ruben,358.txt,859
HFSP,Ruben,359.txt,843
HFSP,Ruben,360.txt,861
HFSP,Ruben,361.txt,1869
HFSP,Ruben,362.txt,1914
HFSP,Ruben,363.txt,1850
HFSP,Ruben,364.txt,1810
HFSP,Ruben,365.txt,1876
HFSP,Ruben,366.txt,1895
HFSP,Ruben,367.txt,1912
HFSP,Ruben,368.txt,1837
HFSP,Ruben,369.txt,1816
HFSP,Ruben,370.txt,1885
HFSP,Ruben,371.txt,1875
HFSP,Ruben,372.txt,1895
HFSP,Ruben,373.txt,1772
HFSP,Ruben,374.txt,1843
HFSP,Ruben,375.txt,1719
HFSP,Ruben,376.txt,1895
HFSP,Ruben,377.txt,1851
HFSP,Ruben,378.txt,1924
HFSP,Ruben,379.txt,1996
HFSP,Ruben,380.txt,1861
HFSP,Ruben,381.txt,1846
HFSP,Ruben,382.txt,1690
HFSP,Ruben,383.txt,1689
HFSP,Ruben,384.txt,1812
HFSP,Ruben,385.txt,1818
HFSP,Ruben,386.txt,1871
HFSP,Ruben,387.txt,1854
HFSP,Ruben,388.txt,1869
HFSP,Ruben,389.txt,1906
HFSP,Ruben,390.txt,1806
HFSP,Ruben,391.txt,1734
HFSP,Ruben,392.txt,1789
HFSP,Ruben,393.txt,1863
HFSP,Ruben,394.txt,1923
HFSP,Ruben,395.txt,1881
HFSP,Ruben,396.txt,1853
HFSP,Ruben,397.txt,1843
HFSP,Ruben,398.txt,1792
HFSP,Ruben,399.txt,1798
HFSP,Ruben,400.txt,1786
HFSP,Ruben,401.txt,1904
HFSP,Ruben,402.txt,1760
HFSP,Ruben,403.txt,1981
HFSP,Ruben,404.txt,1755
HFSP,Ruben,405.txt,1853
HFSP,Ruben,406.txt,1844
HFSP,Ruben,407.txt,1989
HFSP,Ruben,408.txt,1870
HFSP,Ruben,409.txt,1792
HFSP,Ruben,410.txt,1840
HFSP,Ruben,411.txt,1829
HFSP,Ruben,412.txt,1923
HFSP,Ruben,413.txt,1938
HFSP,Ruben,414.txt,1919
HFSP,Ruben,415.txt,1857
HFSP,Ruben,416.txt,1984
HFSP,Ruben,417.txt,1864
HFSP,Ruben,418.txt,1826
HFSP,Ruben,419.txt,1776
HFSP,Ruben,420.txt,1766
HFSP,Ruben,421.txt,1803
HFSP,Ruben,422.txt,2021
HFSP,Ruben,423.txt,1779
HFSP,Ruben,424.txt,1853
HFSP,Ruben,425.txt,1772
HFSP,Ruben,426.txt,1904
HFSP,Ruben,427.txt,1762
HFSP,Ruben,428.txt,1774
HFSP,Ruben,429.txt,1793
HFSP,Ruben,430.txt,1868
HFSP,Ruben,431.txt,1876
HFSP,Ruben,432.txt,1911
HFSP,Ruben,433.txt,1837
HFSP,Ruben,434.txt,1849
HFSP,Ruben,435.txt,1831
HFSP,Ruben,436.txt,1829
HFSP,Ruben,437.txt,1758
HFSP,Ruben,438.txt,1967
HFSP,Ruben,439.txt,1836
HFSP,Ruben,440.txt,1914
HFSP,Ruben,441.txt,1832
HFSP,Ruben,442.txt,1728
HFSP,Ruben,443.txt,1896
HFSP,Ruben,444.txt,1802
HFSP,Ruben,445.txt,1866
HFSP,Ruben,446.txt,1810
HFSP,Ruben,447.txt,1816
HFSP,Ruben,448.txt,1832
HFSP,Ruben,449.txt,1781
HFSP,Ruben,450.txt,1747
HFSP,Ruben,451.txt,1204
HFSP,Ruben,452.txt,1225
HFSP,Ruben,453.txt,1157
HFSP,Ruben,454.txt,1070
HFSP,Ruben,455.txt,1197
HFSP,Ruben,456.txt,1116
HFSP,Ruben,457.txt,1154
HFSP,Ruben,458.txt,1197
HFSP,Ruben,459.txt,1111
HFSP,Ruben,460.txt,1111
HFSP,Ruben,461.txt,1140
HFSP,Ruben,462.txt,1062
HFSP,Ruben,463.txt,1187
HFSP,Ruben,464.txt,1102
HFSP,Ruben,465.txt,1168
HFSP,Ruben,466.txt,1170
HFSP,Ruben,467.txt,1159
HFSP,Ruben,468.txt,1137
HFSP,Ruben,469.txt,1052
HFSP,Ruben,470.txt,1141
HFSP,Ruben,471.txt,1139
HFSP,Ruben,472.txt,1135
HFSP,Ruben,473.txt,1099
HFSP,Ruben,474.txt,1106
HFSP,Ruben,475.txt,1228
HFSP,Ruben,476.txt,1070
HFSP,Ruben,477.txt,1143
HFSP,Ruben,478.txt,1174
HFSP,Ruben,479.txt,1157
HFSP,Ruben,480.txt,1139
HFSP,Ruben,481.txt,1105
HFSP,Ruben,482.txt,1142
HFSP,Ruben,483.txt,1099
HFSP,Ruben,484.txt,1152
HFSP,Ruben,485.txt,1096
HFSP,Ruben,486.txt,1151
HFSP,Ruben,487.txt,1203
HFSP,Ruben,488.txt,1124
HFSP,Ruben,489.txt,1238
HFSP,Ruben,490.txt,1113
HFSP,Ruben,491.txt,1199
HFSP,Ruben,492.txt,1115
HFSP,Ruben,493.txt,1185
HFSP,Ruben,494.txt,1167
HFSP,Ruben,495.txt,1132
HFSP,Ruben,496.txt,1110
HFSP,Ruben,497.txt,1127
HFSP,Ruben,498.txt,1118
HFSP,Ruben,499.txt,1192
HFSP,Ruben,500.txt,1134
HFSP,Ruben,501.txt,1056
HFSP,Ruben,502.txt,1075
HFSP,Ruben,503.txt,1130
HFSP,Ruben,504.txt,1178
HFSP,Ruben,505.txt,1151
HFSP,Ruben,506.txt,1124
HFSP,Ruben,507.txt,1181
HFSP,Ruben,508.txt,1231
HFSP,Ruben,509.txt,1114
HFSP,Ruben,510.txt,1101
HFSP,Ruben,511.txt,1137
HFSP,Ruben,512.txt,1166
HFSP,Ruben,513.txt,1209
HFSP,Ruben,514.txt,1096
HFSP,Ruben,515.txt,1160
HFSP,Ruben,516.txt,1119
HFSP,Ruben,517.txt,1183
HFSP,Ruben,518.txt,1160
HFSP,Ruben,519.txt,1104
HFSP,Ruben,520.txt,1131
HFSP,Ruben,521.txt,1081
HFSP,Ruben,522.txt,1142
HFSP,Ruben,523.txt,1122
HFSP,Ruben,524.txt,1115
HFSP,Ruben,525.txt,1157
HFSP,Ruben,526.txt,1200
HFSP,Ruben,527.txt,1086
HFSP,Ruben,528.txt,1092
HFSP,Ruben,529.txt,1158
HFSP,Ruben,530.txt,1176
HFSP,Ruben,531.txt,1210
HFSP,Ruben,532.txt,1185
HFSP,Ruben,533.txt,1071
HFSP,Ruben,534.txt,1211
HFSP,Ruben,535.txt,1126
HFSP,Ruben,536.txt,1070
HFSP,Ruben,537.txt,1119
HFSP,Ruben,538.txt,1124
HFSP,Ruben,539.txt,1118
HFSP,Ruben,540.txt,1204
HFSP,Ruben,541.txt,2011
HFSP,Ruben,542.txt,2030
HFSP,Ruben,543.txt,2008
HFSP,Ruben,544.txt,2048
HFSP,Ruben,545.txt,2121
HFSP,Ruben,546.txt,2016
HFSP,Ruben,547.txt,1997
HFSP,Ruben,548.txt,1924
HFSP,Ruben,549.txt,2137
HFSP,Ruben,550.txt,2042
HFSP,Ruben,551.txt,1942
HFSP,Ruben,552.txt,2072
HFSP,Ruben,553.txt,2036
HFSP,Ruben,554.txt,1955
HFSP,Ruben,555.txt,1964
HFSP,Ruben,556.txt,2016
HFSP,Ruben,557.txt,2017
HFSP,Ruben,558.txt,2017
HFSP,Ruben,559.txt,2077
HFSP,Ruben,560.txt,2078
HFSP,Ruben,561.txt,2052
HFSP,Ruben,562.txt,2150
HFSP,Ruben,563.txt,2022
HFSP,Ruben,564.txt,2034
HFSP,Ruben,565.txt,2117
HFSP,Ruben,566.txt,2159
HFSP,Ruben,567.txt,1977
HFSP,Ruben,568.txt,2074
HFSP,Ruben,569.txt,2138
HFSP,Ruben,570.txt,1998
HFSP,Ruben,571.txt,2031
HFSP,Ruben,572.txt,2048
HFSP,Ruben,573.txt,2015
HFSP,Ruben,574.txt,2065
HFSP,Ruben,575.txt,2086
HFSP,Ruben,576.txt,2120
HFSP,Ruben,577.txt,2029
HFSP,Ruben,578.txt,2162
HFSP,Ruben,579.txt,2033
HFSP,Ruben,580.txt,2056
HFSP,Ruben,581.txt,2066
HFSP,Ruben,582.txt,1970
HFSP,Ruben,583.txt,2033
HFSP,Ruben,584.txt,2031
HFSP,Ruben,585.txt,1978
HFSP,Ruben,586.txt,2001
HFSP,Ruben,587.txt,2098
HFSP,Ruben,588.txt,1981
HFSP,Ruben,589.txt,1964
HFSP,Ruben,590.txt,1994
HFSP,Ruben,591.txt,2160
HFSP,Ruben,592.txt,1979
HFSP,Ruben,593.txt,2038
HFSP,Ruben,594.txt,2040
HFSP,Ruben,595.txt,2049
HFSP,Ruben,596.txt,2046
HFSP,Ruben,597.txt,2042
HFSP,Ruben,598.txt,2035
HFSP,Ruben,599.txt,2066
HFSP,Ruben,600.txt,2043
HFSP,Ruben,601.txt,1998
HFSP,Ruben,602.txt,2132
HFSP,Ruben,603.txt,2060
HFSP,Ruben,604.txt,2121
HFSP,Ruben,605.txt,2033
HFSP,Ruben,606.txt,2016
HFSP,Ruben,607.txt,1985
HFSP,Ruben,608.txt,2067
HFSP,Ruben,609.txt,1979
HFSP,Ruben,610.txt,2055
HFSP,Ruben,611.txt,2006
HFSP,Ruben,612.txt,1924
HFSP,Ruben,613.txt,2018
HFSP,Ruben,614.txt,1973
HFSP,Ruben,615.txt,2022
HFSP,Ruben,616.txt,1915
HFSP,Ruben,617.txt,1994
HFSP,Ruben,618.txt,1848
HFSP,Ruben,619.txt,2123
HFSP,Ruben,620.txt,2010
HFSP,Ruben,621.txt,1923
HFSP,Ruben,622.txt,2057
HFSP,Ruben,623.txt,2169
HFSP,Ruben,624.txt,2091
HFSP,Ruben,625.txt,2147
HFSP,Ruben,626.txt,2125
HFSP,Ruben,627.txt,2061
HFSP,Ruben,628.txt,2072
HFSP,Ruben,629.txt,2098
HFSP,Ruben,630.txt,2008
HFSP,Ruben,631.txt,1308
HFSP,Ruben,632.txt,1335
HFSP,Ruben,633.txt,1411
HFSP,Ruben,634.txt,1407
HFSP,Ruben,635.txt,1360
HFSP,Ruben,636.txt,1434
HFSP,Ruben,637.txt,1320
HFSP,Ruben,638.txt,1377
HFSP,Ruben,639.txt,1329
HFSP,Ruben,640.txt,1331
HFSP,Ruben,641.txt,1339
HFSP,Ruben,642.txt,1308
HFSP,Ruben,643.txt,1296
HFSP,Ruben,644.txt,1306
HFSP,Ruben,645.txt,1383
HFSP,Ruben,646.txt,1350
HFSP,Ruben,647.txt,1317
HFSP,Ruben,648.txt,1378
HFSP,Ruben,649.txt,1347
HFSP,Ruben,650.txt,1400
HFSP,Ruben,651.txt,1326
HFSP,Ruben,652.txt,1301
HFSP,Ruben,653.txt,1300
HFSP,Ruben,654.txt,1422
HFSP,Ruben,655.txt,1350
HFSP,Ruben,656.txt,1424
HFSP,Ruben,657.txt,1320
HFSP,Ruben,658.txt,1396
HFSP,Ruben,659.txt,1379
HFSP,Ruben,660.txt,1419
HFSP,Ruben,661.txt,1314
HFSP,Ruben,662.txt,1339
HFSP,Ruben,663.txt,1352
HFSP,Ruben,664.txt,1303
HFSP,Ruben,665.txt,1334
HFSP,Ruben,666.txt,1352
HFSP,Ruben,667.txt,1401
HFSP,Ruben,668.txt,1341
HFSP,Ruben,669.txt,1326
HFSP,Ruben,670.txt,1376
HFSP,Ruben,671.txt,1316
HFSP,Ruben,672.txt,1330
HFSP,Ruben,673.txt,1385
HFSP,Ruben,674.txt,1303
HFSP,Ruben,675.txt,1318
HFSP,Ruben,676.txt,1313
HFSP,Ruben,677.txt,1293
HFSP,Ruben,678.txt,1270
HFSP,Ruben,679.txt,1428
HFSP,Ruben,680.txt,1389
HFSP,Ruben,681.txt,1315
HFSP,Ruben,682.txt,1379
HFSP,Ruben,683.txt,1338
HFSP,Ruben,684.txt,1445
HFSP,Ruben,685.txt,1275
HFSP,Ruben,686.txt,1394
HFSP,Ruben,687.txt,1394
HFSP,Ruben,688.txt,1297
HFSP,Ruben,689.txt,1262
HFSP,Ruben,690.txt,1293
HFSP,Ruben,691.txt,1369
HFSP,Ruben,692.txt,1359
HFSP,Ruben,693.txt,1357
HFSP,Ruben,694.txt,1364
HFSP,Ruben,695.txt,1334
HFSP,Ruben,696.txt,1331
HFSP,Ruben,697.txt,1377
HFSP,Ruben,698.txt,1397
HFSP,Ruben,699.txt,1459
HFSP,Ruben,700.txt,1331
HFSP,Ruben,701.txt,1383
HFSP,Ruben,702.txt,1275
HFSP,Ruben,703.txt,1325
HFSP,Ruben,704.txt,1320
HFSP,Ruben,705.txt,1305
HFSP,Ruben,706.txt,1314
HFSP,Ruben,707.txt,1292
HFSP,Ruben,708.txt,1308
HFSP,Ruben,709.txt,1301
HFSP,Ruben,710.txt,1415
HFSP,Ruben,711.txt,1328
HFSP,Ruben,712.txt,1368
HFSP,Ruben,713.txt,1291
HFSP,Ruben,714.txt,1341
HFSP,Ruben,715.txt,1293
HFSP,Ruben,716.txt,1369
HFSP,Ruben,717.txt,1399
HFSP,Ruben,718.txt,1339
HFSP,Ruben,719.txt,1419
HFSP,Ruben,720.txt,1405
HFSP,Ruben,721.txt,2633
HFSP,Ruben,722.txt,2671
HFSP,Ruben,723.txt,2695
HFSP,Ruben,724.txt,2798
HFSP,Ruben,725.txt,2710
HFSP,Ruben,726.txt,2655
HFSP,Ruben,727.txt,2774
HFSP,Ruben,728.txt,2591
HFSP,Ruben,729.txt,2675
HFSP,Ruben,730.txt,2729
HFSP,Ruben,731.txt,2768
HFSP,Ruben,732.txt,2782
HFSP,Ruben,733.txt,2762
HFSP,Ruben,734.txt,2753
HFSP,Ruben,735.txt,2735
HFSP,Ruben,736.txt,2613
HFSP,Ruben,737.txt,2511
HFSP,Ruben,738.txt,2641
HFSP,Ruben,739.txt,2614
HFSP,Ruben,740.txt,2692
HFSP,Ruben,741.txt,2611
HFSP,Ruben,742.txt,2680
HFSP,Ruben,743.txt,2593
HFSP,Ruben,744.txt,2699
HFSP,Ruben,745.txt,2646
HFSP,Ruben,746.txt,2608
HFSP,Ruben,747.txt,2899
HFSP,Ruben,748.txt,2659
HFSP,Ruben,749.txt,2626
HFSP,Ruben,750.txt,2654
HFSP,Ruben,751.txt,2750
HFSP,Ruben,752.txt,2745
HFSP,Ruben,753.txt,2690
HFSP,Ruben,754.txt,2694
HFSP,Ruben,755.txt,2653
HFSP,Ruben,756.txt,2657
HFSP,Ruben,757.txt,2720
HFSP,Ruben,758.txt,2666
HFSP,Ruben,759.txt,2810
HFSP,Ruben,760.txt,2645
HFSP,Ruben,761.txt,2672
HFSP,Ruben,762.txt,2498
HFSP,Ruben,763.txt,2763
HFSP,Ruben,764.txt,2739
HFSP,Ruben,765.txt,2635
HFSP,Ruben,766.txt,2596
HFSP,Ruben,767.txt,2567
HFSP,Ruben,768.txt,2675
HFSP,Ruben,769.txt,2806
HFSP,Ruben,770.txt,2516
HFSP,Ruben,771.txt,2868
HFSP,Ruben,772.txt,2655
HFSP,Ruben,773.txt,2537
HFSP,Ruben,774.txt,2703
HFSP,Ruben,775.txt,2740
HFSP,Ruben,776.txt,2790
HFSP,Ruben,777.txt,2683
HFSP,Ruben,778.txt,2752
HFSP,Ruben,779.txt,2741
HFSP,Ruben,780.txt,2846
HFSP,Ruben,781.txt,2636
HFSP,Ruben,782.txt,2733
HFSP,Ruben,783.txt,2582
HFSP,Ruben,784.txt,2706
HFSP,Ruben,785.txt,2840
HFSP,Ruben,786.txt,2686
HFSP,Ruben,787.txt,2577
HFSP,Ruben,788.txt,2666
HFSP,Ruben,789.txt,2736
HFSP,Ruben,790.txt,2745
HFSP,Ruben,791.txt,2695
HFSP,Ruben,792.txt,2689
HFSP,Ruben,793.txt,2823
HFSP,Ruben,794.txt,2629
HFSP,Ruben,795.txt,2631
HFSP,Ruben,796.txt,2767
HFSP,Ruben,797.txt,2626
HFSP,Ruben,798.txt,2632
HFSP,Ruben,799.txt,2665
HFSP,Ruben,800.txt,2661
HFSP,Ruben,801.txt,2716
HFSP,Ruben,802.txt,2604
HFSP,Ruben,803.txt,2612
HFSP,Ruben,804.txt,2733
HFSP,Ruben,805.txt,2622
HFSP,Ruben,806.txt,2605
HFSP,Ruben,807.txt,2618
HFSP,Ruben,808.txt,2653
HFSP,Ruben,809.txt,2558
HFSP,Ruben,810.txt,2705
HFSP,Ruben,811.txt,1564
HFSP,Ruben,812.txt,1653
HFSP,Ruben,813.txt,1708
HFSP,Ruben,814.txt,1672
HFSP,Ruben,815.txt,1643
HFSP,Ruben,816.txt,1698
HFSP,Ruben,817.txt,1681
HFSP,Ruben,818.txt,1708
HFSP,Ruben,819.txt,1669
HFSP,Ruben,820.txt,1743
HFSP,Ruben,821.txt,1626
HFSP,Ruben,822.txt,1604
HFSP,Ruben,823.txt,1622
HFSP,Ruben,824.txt,1650
HFSP,Ruben,825.txt,1666
HFSP,Ruben,826.txt,1621
HFSP,Ruben,827.txt,1649
HFSP,Ruben,828.txt,1589
HFSP,Ruben,829.txt,1591
HFSP,Ruben,830.txt,1693
HFSP,Ruben,831.txt,1621
HFSP,Ruben,832.txt,1585
HFSP,Ruben,833.txt,1632
HFSP,Ruben,834.txt,1657
HFSP,Ruben,835.txt,1637
HFSP,Ruben,836.txt,1651
HFSP,Ruben,837.txt,1623
HFSP,Ruben,838.txt,1613
HFSP,Ruben,839.txt,1626
HFSP,Ruben,840.txt,1641
HFSP,Ruben,841.txt,1606
HFSP,Ruben,842.txt,1688
HFSP,Ruben,843.txt,1680
HFSP,Ruben,844.txt,1669
HFSP,Ruben,845.txt,1643
HFSP,Ruben,846.txt,1697
HFSP,Ruben,847.txt,1703
HFSP,Ruben,848.txt,1692
HFSP,Ruben,849.txt,1653
HFSP,Ruben,850.txt,1632
HFSP,Ruben,851.txt,1687
HFSP,Ruben,852.txt,1735
HFSP,Ruben,853.txt,1668
HFSP,Ruben,854.txt,1718
HFSP,Ruben,855.txt,1629
HFSP,Ruben,856.txt,1638
HFSP,Ruben,857.txt,1609
HFSP,Ruben,858.txt,1661
HFSP,Ruben,859.txt,1617
HFSP,Ruben,860.txt,1743
HFSP,Ruben,861.txt,1511
HFSP,Ruben,862.txt,1729
HFSP,Ruben,863.txt,1706
HFSP,Ruben,864.txt,1613
HFSP,Ruben,865.txt,1623
HFSP,Ruben,866.txt,1693
HFSP,Ruben,867.txt,1657
HFSP,Ruben,868.txt,1731
HFSP,Ruben,869.txt,1612
HFSP,Ruben,870.txt,1765
HFSP,Ruben,871.txt,1581
HFSP,Ruben,872.txt,1650
HFSP,Ruben,873.txt,1568
HFSP,Ruben,874.txt,1613
HFSP,Ruben,875.txt,1644
HFSP,Ruben,876.txt,1686
HFSP,Ruben,877.txt,1606
HFSP,Ruben,878.txt,1688
HFSP,Ruben,879.txt,1600
HFSP,Ruben,880.txt,1649
HFSP,Ruben,881.txt,1597
HFSP,Ruben,882.txt,1642
HFSP,Ruben,883.txt,1589
HFSP,Ruben,884.txt,1685
HFSP,Ruben,885.txt,1601
HFSP,Ruben,886.txt,1600
HFSP,Ruben,887.txt,1642
HFSP,Ruben,888.txt,1598
HFSP,Ruben,889.txt,1628
HFSP,Ruben,890.txt,1601
HFSP,Ruben,891.txt,1632
HFSP,Ruben,892.txt,1621
HFSP,Ruben,893.txt,1534
HFSP,Ruben,894.txt,1639
HFSP,Ruben,895.txt,1628
HFSP,Ruben,896.txt,1636
HFSP,Ruben,897.txt,1660
HFSP,Ruben,898.txt,1662
HFSP,Ruben,899.txt,1589
HFSP,Ruben,900.txt,1671
HFSP,Ruben,901.txt,2971
HFSP,Ruben,902.txt,2891
HFSP,Ruben,903.txt,2904
HFSP,Ruben,904.txt,2830
HFSP,Ruben,905.txt,2877
HFSP,Ruben,906.txt,2969
HFSP,Ruben,907.txt,3042
HFSP,Ruben,908.txt,2881
HFSP,Ruben,909.txt,2956
HFSP,Ruben,910.txt,2883
HFSP,Ruben,911.txt,2743
HFSP,Ruben,912.txt,2904
HFSP,Ruben,913.txt,2992
HFSP,Ruben,914.txt,2842
HFSP,Ruben,915.txt,2886
HFSP,Ruben,916.txt,2860
HFSP,Ruben,917.txt,2924
HFSP,Ruben,918.txt,2857
HFSP,Ruben,919.txt,2869
HFSP,Ruben,920.txt,2894
HFSP,Ruben,921.txt,2811
HFSP,Ruben,922.txt,2818
HFSP,Ruben,923.txt,2990
HFSP,Ruben,924.txt,2780
HFSP,Ruben,925.txt,2839
HFSP,Ruben,926.txt,2866
HFSP,Ruben,927.txt,3113
HFSP,Ruben,928.txt,2886
HFSP,Ruben,929.txt,2840
HFSP,Ruben,930.txt,2887
HFSP,Ruben,931.txt,2972
HFSP,Ruben,932.txt,2813
HFSP,Ruben,933.txt,2821
HFSP,Ruben,934.txt,2839
HFSP,Ruben,935.txt,3129
HFSP,Ruben,936.txt,2951
HFSP,Ruben,937.txt,2963
HFSP,Ruben,938.txt,2848
HFSP,Ruben,939.txt,2907
HFSP,Ruben,940.txt,2736
HFSP,Ruben,941.txt,2867
HFSP,Ruben,942.txt,2930
HFSP,Ruben,943.txt,3005
HFSP,Ruben,944.txt,2908
HFSP,Ruben,945.txt,2920
HFSP,Ruben,946.txt,2903
HFSP,Ruben,947.txt,2871
HFSP,Ruben,948.txt,2882
HFSP,Ruben,949.txt,3005
HFSP,Ruben,950.txt,2968
HFSP,Ruben,951.txt,2934
HFSP,Ruben,952.txt,2783
HFSP,Ruben,953.txt,2917
HFSP,Ruben,954.txt,2919
HFSP,Ruben,955.txt,3025
HFSP,Ruben,956.txt,2780
HFSP,Ruben,957.txt,2973
HFSP,Ruben,958.txt,2838
HFSP,Ruben,959.txt,2815
HFSP,Ruben,960.txt,2829
HFSP,Ruben,961.txt,2841
HFSP,Ruben,962.txt,2890
HFSP,Ruben,963.txt,2890
HFSP,Ruben,964.txt,2931
HFSP,Ruben,965.txt,2841
HFSP,Ruben,966.txt,2841
HFSP,Ruben,967.txt,2778
HFSP,Ruben,968.txt,2832
HFSP,Ruben,969.txt,2954
HFSP,Ruben,970.txt,3091
HFSP,Ruben,971.txt,2948
HFSP,Ruben,972.txt,2790
HFSP,Ruben,973.txt,2813
HFSP,Ruben,974.txt,2931
HFSP,Ruben,975.txt,2825
HFSP,Ruben,976.txt,2958
HFSP,Ruben,977.txt,2942
HFSP,Ruben,978.txt,2991
HFSP,Ruben,979.txt,2785
HFSP,Ruben,980.txt,2823
HFSP,Ruben,981.txt,2894
HFSP,Ruben,982.txt,2780
HFSP,Ruben,983.txt,2801
HFSP,Ruben,984.txt,2953
HFSP,Ruben,985.txt,3209
HFSP,Ruben,986.txt,3015
HFSP,Ruben,987.txt,2744
HFSP,Ruben,988.txt,2966
HFSP,Ruben,989.txt,2861
HFSP,Ruben,990.txt,2854
HFSP,Ruben,991.txt,1900
HFSP,Ruben,992.txt,1836
HFSP,Ruben,993.txt,1796
HFSP,Ruben,994.txt,1783
HFSP,Ruben,995.txt,1881
HFSP,Ruben,996.txt,1851
HFSP,Ruben,997.txt,1797
HFSP,Ruben,998.txt,1821
HFSP,Ruben,999.txt,1904
HFSP,Ruben,1000.txt,1917
HFSP,Ruben,1001.txt,1888
HFSP,Ruben,1002.txt,1808
HFSP,Ruben,1003.txt,1783
HFSP,Ruben,1004.txt,1874
HFSP,Ruben,1005.txt,1768
HFSP,Ruben,1006.txt,1810
HFSP,Ruben,1007.txt,1804
HFSP,Ruben,1008.txt,1875
HFSP,Ruben,1009.txt,1889
HFSP,Ruben,1010.txt,1885
HFSP,Ruben,1011.txt,1806
HFSP,Ruben,1012.txt,1885
HFSP,Ruben,1013.txt,1864
HFSP,Ruben,1014.txt,1927
HFSP,Ruben,1015.txt,1784
HFSP,Ruben,1016.txt,1841
HFSP,Ruben,1017.txt,1773
HFSP,Ruben,1018.txt,1856
HFSP,Ruben,1019.txt,1866
HFSP,Ruben,1020.txt,1843
HFSP,Ruben,1021.txt,1858
HFSP,Ruben,1022.txt,1911
HFSP,Ruben,1023.txt,1855
HFSP,Ruben,1024.txt,1861
HFSP,Ruben,1025.txt,1823
HFSP,Ruben,1026.txt,1834
HFSP,Ruben,1027.txt,1840
HFSP,Ruben,1028.txt,1913
HFSP,Ruben,1029.txt,1810
HFSP,Ruben,1030.txt,1900
HFSP,Ruben,1031.txt,1806
HFSP,Ruben,1032.txt,1902
HFSP,Ruben,1033.txt,1834
HFSP,Ruben,1034.txt,1829
HFSP,Ruben,1035.txt,1810
HFSP,Ruben,1036.txt,1862
HFSP,Ruben,1037.txt,1828
HFSP,Ruben,1038.txt,1823
HFSP,Ruben,1039.txt,1838
HFSP,Ruben,1040.txt,1838
HFSP,Ruben,1041.txt,1921
HFSP,Ruben,1042.txt,1887
HFSP,Ruben,1043.txt,1876
HFSP,Ruben,1044.txt,1920
HFSP,Ruben,1045.txt,1879
HFSP,Ruben,1046.txt,1881
HFSP,Ruben,1047.txt,1812
HFSP,Ruben,1048.txt,1813
HFSP,Ruben,1049.txt,1785
HFSP,Ruben,1050.txt,1765
HFSP,Ruben,1051.txt,1878
HFSP,Ruben,1052.txt,1852
HFSP,Ruben,1053.txt,1823
HFSP,Ruben,1054.txt,1787
HFSP,Ruben,1055.txt,1839
HFSP,Ruben,1056.txt,1837
HFSP,Ruben,1057.txt,1820
HFSP,Ruben,1058.txt,1791
HFSP,Ruben,1059.txt,1877
HFSP,Ruben,1060.txt,1830
HFSP,Ruben,1061.txt,1855
HFSP,Ruben,1062.txt,1907
HFSP,Ruben,1063.txt,1864
HFSP,Ruben,1064.txt,1893
HFSP,Ruben,1065.txt,1863
HFSP,Ruben,1066.txt,1790
HFSP,Ruben,1067.txt,1840
HFSP,Ruben,1068.txt,1857
HFSP,Ruben,1069.txt,1850
HFSP,Ruben,1070.txt,1938
HFSP,Ruben,1071.txt,1851
HFSP,Ruben,1072.txt,1838
HFSP,Ruben,1073.txt,1873
