problem,instance,num_jobs,num_machines,num_modes,num_resources,num_tasks
MMRCPSP,J10076_2.txt,1,0,302,4,102
MMRCPSP,J10076_3.txt,1,0,302,4,102
MMRCPSP,J10076_4.txt,1,0,302,4,102
MMRCPSP,J10076_5.txt,1,0,302,4,102
MMRCPSP,J10077_1.txt,1,0,302,4,102
MMRCPSP,J10077_2.txt,1,0,302,4,102
MMRCPSP,J10077_3.txt,1,0,302,4,102
MMRCPSP,J10077_4.txt,1,0,302,4,102
MMRCPSP,J10077_5.txt,1,0,302,4,102
MMRCPSP,J10078_1.txt,1,0,302,4,102
MMRCPSP,J10078_2.txt,1,0,302,4,102
MMRCPSP,J10078_3.txt,1,0,302,4,102
MMRCPSP,J10078_4.txt,1,0,302,4,102
MMRCPSP,J10078_5.txt,1,0,302,4,102
MMRCPSP,J10079_1.txt,1,0,302,4,102
MMRCPSP,J10079_2.txt,1,0,302,4,102
MMRCPSP,J10079_3.txt,1,0,302,4,102
MMRCPSP,J10079_4.txt,1,0,302,4,102
MMRCPSP,J10079_5.txt,1,0,302,4,102
MMRCPSP,J1007_1.txt,1,0,302,4,102
MMRCPSP,J1007_2.txt,1,0,302,4,102
MMRCPSP,J1007_3.txt,1,0,302,4,102
MMRCPSP,J1007_4.txt,1,0,302,4,102
MMRCPSP,J1007_5.txt,1,0,302,4,102
MMRCPSP,J10080_1.txt,1,0,302,4,102
MMRCPSP,J10080_2.txt,1,0,302,4,102
MMRCPSP,J10080_3.txt,1,0,302,4,102
MMRCPSP,J10080_4.txt,1,0,302,4,102
MMRCPSP,J10080_5.txt,1,0,302,4,102
MMRCPSP,J10081_1.txt,1,0,302,4,102
MMRCPSP,J10081_2.txt,1,0,302,4,102
MMRCPSP,J10081_3.txt,1,0,302,4,102
MMRCPSP,J10081_4.txt,1,0,302,4,102
MMRCPSP,J10081_5.txt,1,0,302,4,102
MMRCPSP,J10082_1.txt,1,0,302,4,102
MMRCPSP,J10082_2.txt,1,0,302,4,102
MMRCPSP,J10082_3.txt,1,0,302,4,102
MMRCPSP,J10082_4.txt,1,0,302,4,102
MMRCPSP,J10082_5.txt,1,0,302,4,102
MMRCPSP,J10083_1.txt,1,0,302,4,102
MMRCPSP,J10083_2.txt,1,0,302,4,102
MMRCPSP,J10083_3.txt,1,0,302,4,102
MMRCPSP,J10083_4.txt,1,0,302,4,102
MMRCPSP,J10083_5.txt,1,0,302,4,102
MMRCPSP,J10084_1.txt,1,0,302,4,102
MMRCPSP,J10084_2.txt,1,0,302,4,102
MMRCPSP,J10084_3.txt,1,0,302,4,102
MMRCPSP,J10084_4.txt,1,0,302,4,102
MMRCPSP,J10084_5.txt,1,0,302,4,102
MMRCPSP,J10085_1.txt,1,0,302,4,102
MMRCPSP,J10085_2.txt,1,0,302,4,102
MMRCPSP,J10085_3.txt,1,0,302,4,102
MMRCPSP,J10085_4.txt,1,0,302,4,102
MMRCPSP,J10085_5.txt,1,0,302,4,102
MMRCPSP,J10086_1.txt,1,0,302,4,102
MMRCPSP,J10086_2.txt,1,0,302,4,102
MMRCPSP,J10086_3.txt,1,0,302,4,102
MMRCPSP,J10086_4.txt,1,0,302,4,102
MMRCPSP,J10086_5.txt,1,0,302,4,102
MMRCPSP,J10087_1.txt,1,0,302,4,102
MMRCPSP,J10087_2.txt,1,0,302,4,102
MMRCPSP,J10087_3.txt,1,0,302,4,102
MMRCPSP,J10087_4.txt,1,0,302,4,102
MMRCPSP,J10087_5.txt,1,0,302,4,102
MMRCPSP,J10088_1.txt,1,0,302,4,102
MMRCPSP,J10088_2.txt,1,0,302,4,102
MMRCPSP,J10088_3.txt,1,0,302,4,102
MMRCPSP,J10088_4.txt,1,0,302,4,102
MMRCPSP,J10088_5.txt,1,0,302,4,102
MMRCPSP,J10089_1.txt,1,0,302,4,102
MMRCPSP,J10089_2.txt,1,0,302,4,102
MMRCPSP,J10089_3.txt,1,0,302,4,102
MMRCPSP,J10089_4.txt,1,0,302,4,102
MMRCPSP,J10089_5.txt,1,0,302,4,102
MMRCPSP,J1008_1.txt,1,0,302,4,102
MMRCPSP,J1008_2.txt,1,0,302,4,102
MMRCPSP,J1008_3.txt,1,0,302,4,102
MMRCPSP,J1008_4.txt,1,0,302,4,102
MMRCPSP,J1008_5.txt,1,0,302,4,102
MMRCPSP,J10090_1.txt,1,0,302,4,102
MMRCPSP,J10090_2.txt,1,0,302,4,102
MMRCPSP,J10090_3.txt,1,0,302,4,102
MMRCPSP,J10090_4.txt,1,0,302,4,102
MMRCPSP,J10090_5.txt,1,0,302,4,102
MMRCPSP,J10091_1.txt,1,0,302,4,102
MMRCPSP,J10091_2.txt,1,0,302,4,102
MMRCPSP,J10091_3.txt,1,0,302,4,102
MMRCPSP,J10091_4.txt,1,0,302,4,102
MMRCPSP,J10091_5.txt,1,0,302,4,102
MMRCPSP,J10092_1.txt,1,0,302,4,102
MMRCPSP,J10092_2.txt,1,0,302,4,102
MMRCPSP,J10092_3.txt,1,0,302,4,102
MMRCPSP,J10092_4.txt,1,0,302,4,102
MMRCPSP,J10092_5.txt,1,0,302,4,102
MMRCPSP,J10093_1.txt,1,0,302,4,102
MMRCPSP,J10093_2.txt,1,0,302,4,102
MMRCPSP,J10093_3.txt,1,0,302,4,102
MMRCPSP,J10093_4.txt,1,0,302,4,102
MMRCPSP,J10093_5.txt,1,0,302,4,102
MMRCPSP,J10094_1.txt,1,0,302,4,102
MMRCPSP,J10094_2.txt,1,0,302,4,102
MMRCPSP,J10094_3.txt,1,0,302,4,102
MMRCPSP,J10094_4.txt,1,0,302,4,102
MMRCPSP,J10094_5.txt,1,0,302,4,102
MMRCPSP,J10095_1.txt,1,0,302,4,102
MMRCPSP,J10095_2.txt,1,0,302,4,102
MMRCPSP,J10095_3.txt,1,0,302,4,102
MMRCPSP,J10095_4.txt,1,0,302,4,102
MMRCPSP,J10095_5.txt,1,0,302,4,102
MMRCPSP,J10096_1.txt,1,0,302,4,102
MMRCPSP,J10096_2.txt,1,0,302,4,102
MMRCPSP,J10096_3.txt,1,0,302,4,102
MMRCPSP,J10096_4.txt,1,0,302,4,102
MMRCPSP,J10096_5.txt,1,0,302,4,102
MMRCPSP,J10097_1.txt,1,0,302,4,102
MMRCPSP,J10097_2.txt,1,0,302,4,102
MMRCPSP,J10097_3.txt,1,0,302,4,102
MMRCPSP,J10097_4.txt,1,0,302,4,102
MMRCPSP,J10097_5.txt,1,0,302,4,102
MMRCPSP,J10098_1.txt,1,0,302,4,102
MMRCPSP,J10098_2.txt,1,0,302,4,102
MMRCPSP,J10098_3.txt,1,0,302,4,102
MMRCPSP,J10098_4.txt,1,0,302,4,102
MMRCPSP,J10098_5.txt,1,0,302,4,102
MMRCPSP,J10099_1.txt,1,0,302,4,102
MMRCPSP,J10099_2.txt,1,0,302,4,102
MMRCPSP,J10099_3.txt,1,0,302,4,102
MMRCPSP,J10099_4.txt,1,0,302,4,102
MMRCPSP,J10099_5.txt,1,0,302,4,102
MMRCPSP,J1009_1.txt,1,0,302,4,102
MMRCPSP,J1009_2.txt,1,0,302,4,102
MMRCPSP,J1009_3.txt,1,0,302,4,102
MMRCPSP,J1009_4.txt,1,0,302,4,102
MMRCPSP,J1009_5.txt,1,0,302,4,102
MMRCPSP,J50100_1.txt,1,0,152,4,52
MMRCPSP,J50100_2.txt,1,0,152,4,52
MMRCPSP,J50100_3.txt,1,0,152,4,52
MMRCPSP,J50100_4.txt,1,0,152,4,52
MMRCPSP,J50100_5.txt,1,0,152,4,52
MMRCPSP,J50101_1.txt,1,0,152,4,52
MMRCPSP,J50101_2.txt,1,0,152,4,52
MMRCPSP,J50101_3.txt,1,0,152,4,52
MMRCPSP,J50101_4.txt,1,0,152,4,52
MMRCPSP,J50101_5.txt,1,0,152,4,52
MMRCPSP,J50102_1.txt,1,0,152,4,52
MMRCPSP,J50102_2.txt,1,0,152,4,52
MMRCPSP,J50102_3.txt,1,0,152,4,52
MMRCPSP,J50102_4.txt,1,0,152,4,52
MMRCPSP,J50102_5.txt,1,0,152,4,52
MMRCPSP,J50103_1.txt,1,0,152,4,52
MMRCPSP,J50103_2.txt,1,0,152,4,52
MMRCPSP,J50103_3.txt,1,0,152,4,52
MMRCPSP,J50103_4.txt,1,0,152,4,52
MMRCPSP,J50103_5.txt,1,0,152,4,52
MMRCPSP,J50104_1.txt,1,0,152,4,52
MMRCPSP,J50104_2.txt,1,0,152,4,52
MMRCPSP,J50104_3.txt,1,0,152,4,52
MMRCPSP,J50104_4.txt,1,0,152,4,52
MMRCPSP,J50104_5.txt,1,0,152,4,52
MMRCPSP,J50105_1.txt,1,0,152,4,52
MMRCPSP,J50105_2.txt,1,0,152,4,52
MMRCPSP,J50105_3.txt,1,0,152,4,52
MMRCPSP,J50105_4.txt,1,0,152,4,52
MMRCPSP,J50105_5.txt,1,0,152,4,52
MMRCPSP,J50106_1.txt,1,0,152,4,52
MMRCPSP,J50106_2.txt,1,0,152,4,52
MMRCPSP,J50106_3.txt,1,0,152,4,52
MMRCPSP,J50106_4.txt,1,0,152,4,52
MMRCPSP,J50106_5.txt,1,0,152,4,52
MMRCPSP,J50107_1.txt,1,0,152,4,52
MMRCPSP,J50107_2.txt,1,0,152,4,52
MMRCPSP,J50107_3.txt,1,0,152,4,52
MMRCPSP,J50107_4.txt,1,0,152,4,52
MMRCPSP,J50107_5.txt,1,0,152,4,52
MMRCPSP,J50108_1.txt,1,0,152,4,52
MMRCPSP,J50108_2.txt,1,0,152,4,52
MMRCPSP,J50108_3.txt,1,0,152,4,52
MMRCPSP,J50108_4.txt,1,0,152,4,52
MMRCPSP,J50108_5.txt,1,0,152,4,52
MMRCPSP,J5010_1.txt,1,0,152,4,52
MMRCPSP,J5010_2.txt,1,0,152,4,52
MMRCPSP,J5010_3.txt,1,0,152,4,52
MMRCPSP,J5010_4.txt,1,0,152,4,52
MMRCPSP,J5010_5.txt,1,0,152,4,52
MMRCPSP,J5011_1.txt,1,0,152,4,52
MMRCPSP,J5011_2.txt,1,0,152,4,52
MMRCPSP,J5011_3.txt,1,0,152,4,52
MMRCPSP,J5011_4.txt,1,0,152,4,52
MMRCPSP,J5011_5.txt,1,0,152,4,52
MMRCPSP,J5012_1.txt,1,0,152,4,52
MMRCPSP,J5012_2.txt,1,0,152,4,52
MMRCPSP,J5012_3.txt,1,0,152,4,52
MMRCPSP,J5012_4.txt,1,0,152,4,52
MMRCPSP,J5012_5.txt,1,0,152,4,52
MMRCPSP,J5013_1.txt,1,0,152,4,52
MMRCPSP,J5013_2.txt,1,0,152,4,52
MMRCPSP,J5013_3.txt,1,0,152,4,52
MMRCPSP,J5013_4.txt,1,0,152,4,52
MMRCPSP,J5013_5.txt,1,0,152,4,52
MMRCPSP,J5014_1.txt,1,0,152,4,52
MMRCPSP,J5014_2.txt,1,0,152,4,52
MMRCPSP,J5014_3.txt,1,0,152,4,52
MMRCPSP,J5014_4.txt,1,0,152,4,52
MMRCPSP,J5014_5.txt,1,0,152,4,52
MMRCPSP,J5015_1.txt,1,0,152,4,52
MMRCPSP,J5015_2.txt,1,0,152,4,52
MMRCPSP,J5015_3.txt,1,0,152,4,52
MMRCPSP,J5015_4.txt,1,0,152,4,52
MMRCPSP,J5015_5.txt,1,0,152,4,52
MMRCPSP,J5016_1.txt,1,0,152,4,52
MMRCPSP,J5016_2.txt,1,0,152,4,52
MMRCPSP,J5016_3.txt,1,0,152,4,52
MMRCPSP,J5016_4.txt,1,0,152,4,52
MMRCPSP,J5016_5.txt,1,0,152,4,52
MMRCPSP,J5017_1.txt,1,0,152,4,52
MMRCPSP,J5017_2.txt,1,0,152,4,52
MMRCPSP,J5017_3.txt,1,0,152,4,52
MMRCPSP,J5017_4.txt,1,0,152,4,52
MMRCPSP,J5017_5.txt,1,0,152,4,52
MMRCPSP,J5018_1.txt,1,0,152,4,52
MMRCPSP,J5018_2.txt,1,0,152,4,52
MMRCPSP,J5018_3.txt,1,0,152,4,52
MMRCPSP,J5018_4.txt,1,0,152,4,52
MMRCPSP,J5018_5.txt,1,0,152,4,52
MMRCPSP,J5019_1.txt,1,0,152,4,52
MMRCPSP,J5019_2.txt,1,0,152,4,52
MMRCPSP,J5019_3.txt,1,0,152,4,52
MMRCPSP,J5019_4.txt,1,0,152,4,52
MMRCPSP,J5019_5.txt,1,0,152,4,52
MMRCPSP,J501_1.txt,1,0,152,4,52
MMRCPSP,J501_2.txt,1,0,152,4,52
MMRCPSP,J501_3.txt,1,0,152,4,52
MMRCPSP,J501_4.txt,1,0,152,4,52
MMRCPSP,J501_5.txt,1,0,152,4,52
MMRCPSP,J5020_1.txt,1,0,152,4,52
MMRCPSP,J5020_2.txt,1,0,152,4,52
MMRCPSP,J5020_3.txt,1,0,152,4,52
MMRCPSP,J5020_4.txt,1,0,152,4,52
MMRCPSP,J5020_5.txt,1,0,152,4,52
MMRCPSP,J5021_1.txt,1,0,152,4,52
MMRCPSP,J5021_2.txt,1,0,152,4,52
MMRCPSP,J5021_3.txt,1,0,152,4,52
MMRCPSP,J5021_4.txt,1,0,152,4,52
MMRCPSP,J5021_5.txt,1,0,152,4,52
MMRCPSP,J5022_1.txt,1,0,152,4,52
MMRCPSP,J5022_2.txt,1,0,152,4,52
MMRCPSP,J5022_3.txt,1,0,152,4,52
MMRCPSP,J5022_4.txt,1,0,152,4,52
MMRCPSP,J5022_5.txt,1,0,152,4,52
MMRCPSP,J5023_1.txt,1,0,152,4,52
MMRCPSP,J5023_2.txt,1,0,152,4,52
MMRCPSP,J5023_3.txt,1,0,152,4,52
MMRCPSP,J5023_4.txt,1,0,152,4,52
MMRCPSP,J5023_5.txt,1,0,152,4,52
MMRCPSP,J5024_1.txt,1,0,152,4,52
MMRCPSP,J5024_2.txt,1,0,152,4,52
MMRCPSP,J5024_3.txt,1,0,152,4,52
MMRCPSP,J5024_4.txt,1,0,152,4,52
MMRCPSP,J5024_5.txt,1,0,152,4,52
MMRCPSP,J5025_1.txt,1,0,152,4,52
MMRCPSP,J5025_2.txt,1,0,152,4,52
MMRCPSP,J5025_3.txt,1,0,152,4,52
MMRCPSP,J5025_4.txt,1,0,152,4,52
MMRCPSP,J5025_5.txt,1,0,152,4,52
MMRCPSP,J5026_1.txt,1,0,152,4,52
MMRCPSP,J5026_2.txt,1,0,152,4,52
MMRCPSP,J5026_3.txt,1,0,152,4,52
MMRCPSP,J5026_4.txt,1,0,152,4,52
MMRCPSP,J5026_5.txt,1,0,152,4,52
MMRCPSP,J5027_1.txt,1,0,152,4,52
MMRCPSP,J5027_2.txt,1,0,152,4,52
MMRCPSP,J5027_3.txt,1,0,152,4,52
MMRCPSP,J5027_4.txt,1,0,152,4,52
MMRCPSP,J5027_5.txt,1,0,152,4,52
MMRCPSP,J5028_1.txt,1,0,152,4,52
MMRCPSP,J5028_2.txt,1,0,152,4,52
MMRCPSP,J5028_3.txt,1,0,152,4,52
MMRCPSP,J5028_4.txt,1,0,152,4,52
MMRCPSP,J5028_5.txt,1,0,152,4,52
MMRCPSP,J5029_1.txt,1,0,152,4,52
MMRCPSP,J5029_2.txt,1,0,152,4,52
MMRCPSP,J5029_3.txt,1,0,152,4,52
MMRCPSP,J5029_4.txt,1,0,152,4,52
MMRCPSP,J5029_5.txt,1,0,152,4,52
MMRCPSP,J502_1.txt,1,0,152,4,52
MMRCPSP,J502_2.txt,1,0,152,4,52
MMRCPSP,J502_3.txt,1,0,152,4,52
MMRCPSP,J502_4.txt,1,0,152,4,52
MMRCPSP,J502_5.txt,1,0,152,4,52
MMRCPSP,J5030_1.txt,1,0,152,4,52
MMRCPSP,J5030_2.txt,1,0,152,4,52
MMRCPSP,J5030_3.txt,1,0,152,4,52
MMRCPSP,J5030_4.txt,1,0,152,4,52
MMRCPSP,J5030_5.txt,1,0,152,4,52
MMRCPSP,J5031_1.txt,1,0,152,4,52
MMRCPSP,J5031_2.txt,1,0,152,4,52
MMRCPSP,J5031_3.txt,1,0,152,4,52
MMRCPSP,J5031_4.txt,1,0,152,4,52
MMRCPSP,J5031_5.txt,1,0,152,4,52
MMRCPSP,J5032_1.txt,1,0,152,4,52
MMRCPSP,J5032_2.txt,1,0,152,4,52
MMRCPSP,J5032_3.txt,1,0,152,4,52
MMRCPSP,J5032_4.txt,1,0,152,4,52
MMRCPSP,J5032_5.txt,1,0,152,4,52
MMRCPSP,J5033_1.txt,1,0,152,4,52
MMRCPSP,J5033_2.txt,1,0,152,4,52
MMRCPSP,J5033_3.txt,1,0,152,4,52
MMRCPSP,J5033_4.txt,1,0,152,4,52
MMRCPSP,J5033_5.txt,1,0,152,4,52
MMRCPSP,J5034_1.txt,1,0,152,4,52
MMRCPSP,J5034_2.txt,1,0,152,4,52
MMRCPSP,J5034_3.txt,1,0,152,4,52
MMRCPSP,J5034_4.txt,1,0,152,4,52
MMRCPSP,J5034_5.txt,1,0,152,4,52
MMRCPSP,J5035_1.txt,1,0,152,4,52
MMRCPSP,J5035_2.txt,1,0,152,4,52
MMRCPSP,J5035_3.txt,1,0,152,4,52
MMRCPSP,J5035_4.txt,1,0,152,4,52
MMRCPSP,J5035_5.txt,1,0,152,4,52
MMRCPSP,J5036_1.txt,1,0,152,4,52
MMRCPSP,J5036_2.txt,1,0,152,4,52
MMRCPSP,J5036_3.txt,1,0,152,4,52
MMRCPSP,J5036_4.txt,1,0,152,4,52
MMRCPSP,J5036_5.txt,1,0,152,4,52
MMRCPSP,J5037_1.txt,1,0,152,4,52
MMRCPSP,J5037_2.txt,1,0,152,4,52
MMRCPSP,J5037_3.txt,1,0,152,4,52
MMRCPSP,J5037_4.txt,1,0,152,4,52
MMRCPSP,J5037_5.txt,1,0,152,4,52
MMRCPSP,J5038_1.txt,1,0,152,4,52
MMRCPSP,J5038_2.txt,1,0,152,4,52
MMRCPSP,J5038_3.txt,1,0,152,4,52
MMRCPSP,J5038_4.txt,1,0,152,4,52
MMRCPSP,J5038_5.txt,1,0,152,4,52
MMRCPSP,J5039_1.txt,1,0,152,4,52
MMRCPSP,J5039_2.txt,1,0,152,4,52
MMRCPSP,J5039_3.txt,1,0,152,4,52
MMRCPSP,J5039_4.txt,1,0,152,4,52
MMRCPSP,J5039_5.txt,1,0,152,4,52
MMRCPSP,J503_1.txt,1,0,152,4,52
MMRCPSP,J503_2.txt,1,0,152,4,52
MMRCPSP,J503_3.txt,1,0,152,4,52
MMRCPSP,J503_4.txt,1,0,152,4,52
MMRCPSP,J503_5.txt,1,0,152,4,52
MMRCPSP,J5040_1.txt,1,0,152,4,52
MMRCPSP,J5040_2.txt,1,0,152,4,52
MMRCPSP,J5040_3.txt,1,0,152,4,52
MMRCPSP,J5040_4.txt,1,0,152,4,52
MMRCPSP,J5040_5.txt,1,0,152,4,52
MMRCPSP,J5041_1.txt,1,0,152,4,52
MMRCPSP,J5041_2.txt,1,0,152,4,52
MMRCPSP,J5041_3.txt,1,0,152,4,52
MMRCPSP,J5041_4.txt,1,0,152,4,52
MMRCPSP,J5041_5.txt,1,0,152,4,52
MMRCPSP,J5042_1.txt,1,0,152,4,52
MMRCPSP,J5042_2.txt,1,0,152,4,52
MMRCPSP,J5042_3.txt,1,0,152,4,52
MMRCPSP,J5042_4.txt,1,0,152,4,52
MMRCPSP,J5042_5.txt,1,0,152,4,52
MMRCPSP,J5043_1.txt,1,0,152,4,52
MMRCPSP,J5043_2.txt,1,0,152,4,52
MMRCPSP,J5043_3.txt,1,0,152,4,52
MMRCPSP,J5043_4.txt,1,0,152,4,52
MMRCPSP,J5043_5.txt,1,0,152,4,52
MMRCPSP,J5044_1.txt,1,0,152,4,52
MMRCPSP,J5044_2.txt,1,0,152,4,52
MMRCPSP,J5044_3.txt,1,0,152,4,52
MMRCPSP,J5044_4.txt,1,0,152,4,52
MMRCPSP,J5044_5.txt,1,0,152,4,52
MMRCPSP,J5045_1.txt,1,0,152,4,52
MMRCPSP,J5045_2.txt,1,0,152,4,52
MMRCPSP,J5045_3.txt,1,0,152,4,52
MMRCPSP,J5045_4.txt,1,0,152,4,52
MMRCPSP,J5045_5.txt,1,0,152,4,52
MMRCPSP,J5046_1.txt,1,0,152,4,52
MMRCPSP,J5046_2.txt,1,0,152,4,52
MMRCPSP,J5046_3.txt,1,0,152,4,52
MMRCPSP,J5046_4.txt,1,0,152,4,52
MMRCPSP,J5046_5.txt,1,0,152,4,52
MMRCPSP,J5047_1.txt,1,0,152,4,52
MMRCPSP,J5047_2.txt,1,0,152,4,52
MMRCPSP,J5047_3.txt,1,0,152,4,52
MMRCPSP,J5047_4.txt,1,0,152,4,52
MMRCPSP,J5047_5.txt,1,0,152,4,52
MMRCPSP,J5048_1.txt,1,0,152,4,52
MMRCPSP,J5048_2.txt,1,0,152,4,52
MMRCPSP,J5048_3.txt,1,0,152,4,52
MMRCPSP,J5048_4.txt,1,0,152,4,52
MMRCPSP,J5048_5.txt,1,0,152,4,52
MMRCPSP,J5049_1.txt,1,0,152,4,52
MMRCPSP,J5049_2.txt,1,0,152,4,52
MMRCPSP,J5049_3.txt,1,0,152,4,52
MMRCPSP,J5049_4.txt,1,0,152,4,52
MMRCPSP,J5049_5.txt,1,0,152,4,52
MMRCPSP,J504_1.txt,1,0,152,4,52
MMRCPSP,J504_2.txt,1,0,152,4,52
MMRCPSP,J504_3.txt,1,0,152,4,52
MMRCPSP,J504_4.txt,1,0,152,4,52
MMRCPSP,J504_5.txt,1,0,152,4,52
MMRCPSP,J5050_1.txt,1,0,152,4,52
MMRCPSP,J5050_2.txt,1,0,152,4,52
MMRCPSP,J5050_3.txt,1,0,152,4,52
MMRCPSP,J5050_4.txt,1,0,152,4,52
MMRCPSP,J5050_5.txt,1,0,152,4,52
MMRCPSP,J5051_1.txt,1,0,152,4,52
MMRCPSP,J5051_2.txt,1,0,152,4,52
MMRCPSP,J5051_3.txt,1,0,152,4,52
MMRCPSP,J5051_4.txt,1,0,152,4,52
MMRCPSP,J5051_5.txt,1,0,152,4,52
MMRCPSP,J5052_1.txt,1,0,152,4,52
MMRCPSP,J5052_2.txt,1,0,152,4,52
MMRCPSP,J5052_3.txt,1,0,152,4,52
MMRCPSP,J5052_4.txt,1,0,152,4,52
MMRCPSP,J5052_5.txt,1,0,152,4,52
MMRCPSP,J5053_1.txt,1,0,152,4,52
MMRCPSP,J5053_2.txt,1,0,152,4,52
MMRCPSP,J5053_3.txt,1,0,152,4,52
MMRCPSP,J5053_4.txt,1,0,152,4,52
MMRCPSP,J5053_5.txt,1,0,152,4,52
MMRCPSP,J5054_1.txt,1,0,152,4,52
MMRCPSP,J5054_2.txt,1,0,152,4,52
MMRCPSP,J5054_3.txt,1,0,152,4,52
MMRCPSP,J5054_4.txt,1,0,152,4,52
MMRCPSP,J5054_5.txt,1,0,152,4,52
MMRCPSP,J5055_1.txt,1,0,152,4,52
MMRCPSP,J5055_2.txt,1,0,152,4,52
MMRCPSP,J5055_3.txt,1,0,152,4,52
MMRCPSP,J5055_4.txt,1,0,152,4,52
MMRCPSP,J5055_5.txt,1,0,152,4,52
MMRCPSP,J5056_1.txt,1,0,152,4,52
MMRCPSP,J5056_2.txt,1,0,152,4,52
MMRCPSP,J5056_3.txt,1,0,152,4,52
MMRCPSP,J5056_4.txt,1,0,152,4,52
MMRCPSP,J5056_5.txt,1,0,152,4,52
MMRCPSP,J5057_1.txt,1,0,152,4,52
MMRCPSP,J5057_2.txt,1,0,152,4,52
MMRCPSP,J5057_3.txt,1,0,152,4,52
MMRCPSP,J5057_4.txt,1,0,152,4,52
MMRCPSP,J5057_5.txt,1,0,152,4,52
MMRCPSP,J5058_1.txt,1,0,152,4,52
MMRCPSP,J5058_2.txt,1,0,152,4,52
MMRCPSP,J5058_3.txt,1,0,152,4,52
MMRCPSP,J5058_4.txt,1,0,152,4,52
MMRCPSP,J5058_5.txt,1,0,152,4,52
MMRCPSP,J5059_1.txt,1,0,152,4,52
MMRCPSP,J5059_2.txt,1,0,152,4,52
MMRCPSP,J5059_3.txt,1,0,152,4,52
MMRCPSP,J5059_4.txt,1,0,152,4,52
MMRCPSP,J5059_5.txt,1,0,152,4,52
MMRCPSP,J505_1.txt,1,0,152,4,52
MMRCPSP,J505_2.txt,1,0,152,4,52
MMRCPSP,J505_3.txt,1,0,152,4,52
MMRCPSP,J505_4.txt,1,0,152,4,52
MMRCPSP,J505_5.txt,1,0,152,4,52
MMRCPSP,J5060_1.txt,1,0,152,4,52
MMRCPSP,J5060_2.txt,1,0,152,4,52
MMRCPSP,J5060_3.txt,1,0,152,4,52
MMRCPSP,J5060_4.txt,1,0,152,4,52
MMRCPSP,J5060_5.txt,1,0,152,4,52
MMRCPSP,J5061_1.txt,1,0,152,4,52
MMRCPSP,J5061_2.txt,1,0,152,4,52
MMRCPSP,J5061_3.txt,1,0,152,4,52
MMRCPSP,J5061_4.txt,1,0,152,4,52
MMRCPSP,J5061_5.txt,1,0,152,4,52
MMRCPSP,J5062_1.txt,1,0,152,4,52
MMRCPSP,J5062_2.txt,1,0,152,4,52
MMRCPSP,J5062_3.txt,1,0,152,4,52
MMRCPSP,J5062_4.txt,1,0,152,4,52
MMRCPSP,J5062_5.txt,1,0,152,4,52
MMRCPSP,J5063_1.txt,1,0,152,4,52
MMRCPSP,J5063_2.txt,1,0,152,4,52
MMRCPSP,J5063_3.txt,1,0,152,4,52
MMRCPSP,J5063_4.txt,1,0,152,4,52
MMRCPSP,J5063_5.txt,1,0,152,4,52
MMRCPSP,J5064_1.txt,1,0,152,4,52
MMRCPSP,J5064_2.txt,1,0,152,4,52
MMRCPSP,J5064_3.txt,1,0,152,4,52
MMRCPSP,J5064_4.txt,1,0,152,4,52
MMRCPSP,J5064_5.txt,1,0,152,4,52
MMRCPSP,J5065_1.txt,1,0,152,4,52
MMRCPSP,J5065_2.txt,1,0,152,4,52
MMRCPSP,J5065_3.txt,1,0,152,4,52
MMRCPSP,J5065_4.txt,1,0,152,4,52
MMRCPSP,J5065_5.txt,1,0,152,4,52
MMRCPSP,J5066_1.txt,1,0,152,4,52
MMRCPSP,J5066_2.txt,1,0,152,4,52
MMRCPSP,J5066_3.txt,1,0,152,4,52
MMRCPSP,J5066_4.txt,1,0,152,4,52
MMRCPSP,J5066_5.txt,1,0,152,4,52
MMRCPSP,J5067_1.txt,1,0,152,4,52
MMRCPSP,J5067_2.txt,1,0,152,4,52
MMRCPSP,J5067_3.txt,1,0,152,4,52
MMRCPSP,J5067_4.txt,1,0,152,4,52
MMRCPSP,J5067_5.txt,1,0,152,4,52
MMRCPSP,J5068_1.txt,1,0,152,4,52
MMRCPSP,J5068_2.txt,1,0,152,4,52
MMRCPSP,J5068_3.txt,1,0,152,4,52
MMRCPSP,J5068_4.txt,1,0,152,4,52
MMRCPSP,J5068_5.txt,1,0,152,4,52
MMRCPSP,J5069_1.txt,1,0,152,4,52
MMRCPSP,J5069_2.txt,1,0,152,4,52
MMRCPSP,J5069_3.txt,1,0,152,4,52
MMRCPSP,J5069_4.txt,1,0,152,4,52
MMRCPSP,J5069_5.txt,1,0,152,4,52
MMRCPSP,J506_1.txt,1,0,152,4,52
MMRCPSP,J506_2.txt,1,0,152,4,52
MMRCPSP,J506_3.txt,1,0,152,4,52
MMRCPSP,J506_4.txt,1,0,152,4,52
MMRCPSP,J506_5.txt,1,0,152,4,52
MMRCPSP,J5070_1.txt,1,0,152,4,52
MMRCPSP,J5070_2.txt,1,0,152,4,52
MMRCPSP,J5070_3.txt,1,0,152,4,52
MMRCPSP,J5070_4.txt,1,0,152,4,52
MMRCPSP,J5070_5.txt,1,0,152,4,52
MMRCPSP,J5071_1.txt,1,0,152,4,52
MMRCPSP,J5071_2.txt,1,0,152,4,52
MMRCPSP,J5071_3.txt,1,0,152,4,52
MMRCPSP,J5071_4.txt,1,0,152,4,52
